created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,No_retweets,No_favourites,Geo,Place
2021-11-06 19:28:30+00:00,1457067385391697923,https://t.co/pBCNvud2tC .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/uW9NDWakyg,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/pBCNvud2tC', 'expanded_url': 'https://youtu.be/bw9m0KB46D8', 'display_url': 'youtu.be/bw9m0KB46D8', 'indices': [0, 23]}, {'url': 'https://t.co/uW9NDWakyg', 'expanded_url': 'https://twitter.com/i/web/status/1457067385391697923', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-06 19:25:09+00:00,1457066543112540163,@ChanceTyColeman 🙋🏻‍♀️I will never comply!! #medicalfreedom #WillNotComply,dani_maxii12,Danielle Soto,Thu Jan 01 03:07:42 +0000 2015,[],0,0,,
2021-11-06 19:14:37+00:00,1457063890823622664,@kyoag @LASmithReports Thank you ! Praying for you. It’s so appreciative to have someone stand up for the people of… https://t.co/m50y5yXbeP,Katilyn83152634,Katilyn,Mon Sep 13 22:10:52 +0000 2021,"[{'url': 'https://t.co/m50y5yXbeP', 'expanded_url': 'https://twitter.com/i/web/status/1457063890823622664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,1,,
2021-11-06 19:01:49+00:00,1457060672597073935,@OtherStump @POTUS @TheDemocrats @GOP @DNC @AaronRodgers12 #MedicalFreedom and #vaccine #mandates are incompatible!… https://t.co/GLxgbMmOfq,AM_Rohland,🍎🇸🇽 Rohland,Sat Jan 12 19:34:28 +0000 2013,"[{'url': 'https://t.co/GLxgbMmOfq', 'expanded_url': 'https://twitter.com/i/web/status/1457060672597073935', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 18:56:05+00:00,1457059228099567621,"Who’s coming?#stopmedicaltryanny
#MedicalFreedom 
#stopmedicalapartied 
#stopmandates 
#stoptheinsanity https://t.co/9klko6vrtq",ShivaDiva45,Shiva Bagheri,Mon Jun 21 03:02:51 +0000 2021,[],0,1,,
2021-11-06 18:55:13+00:00,1457059008267751424,"Who’s coming?#stopmedicaltryanny
#MedicalFreedom 
#stopmedicalapartied 
#stopmandates 
#stoptheinsanity https://t.co/2Cc0xbwNnU",ShivaDiva45,Shiva Bagheri,Mon Jun 21 03:02:51 +0000 2021,[],1,1,,
2021-11-06 18:31:34+00:00,1457053058714804229,@SarahJanesDad @ReOpenChris Thank you! Kids are not political pawns or human shields.  #FightForKids… https://t.co/DAunvZ63WT,capnjonesy,capnjonesy 🌸😀,Wed Jun 27 16:54:59 +0000 2018,"[{'url': 'https://t.co/DAunvZ63WT', 'expanded_url': 'https://twitter.com/i/web/status/1457053058714804229', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]",0,1,,
2021-11-06 18:27:33+00:00,1457052045685313536,"If she was my kid, I would be like, “That’s my girl!” #LetsGoBrandon #FJB #fjbiden #fuckjoebiden #MedicalFreedom… https://t.co/CPWlLrzELB",giddyupmikey,Mike Lemieux,Sun Mar 29 19:04:44 +0000 2009,"[{'url': 'https://t.co/CPWlLrzELB', 'expanded_url': 'https://twitter.com/i/web/status/1457052045685313536', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",0,1,,
2021-11-06 18:23:55+00:00,1457051133260750853,5 hours left #MedicalFreedom https://t.co/EXpLxfjWOh,JeannaTCooper,JTC,Tue Feb 24 19:19:09 +0000 2015,"[{'url': 'https://t.co/EXpLxfjWOh', 'expanded_url': 'https://twitter.com/Alyssa_Milano/status/1456414456204857363', 'display_url': 'twitter.com/Alyssa_Milano/…', 'indices': [29, 52]}]",0,0,,
2021-11-06 18:20:18+00:00,1457050221901320195,Share far and wide. America’s Frontline Doctors have sued the evil Kaiser Permanente organization. Here are some de… https://t.co/ZzYzQfYAQg,haz_doge,Love Conquers All ✝️❤️🇺🇸💪,Mon Feb 15 16:39:36 +0000 2021,"[{'url': 'https://t.co/ZzYzQfYAQg', 'expanded_url': 'https://twitter.com/i/web/status/1457050221901320195', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 18:16:29+00:00,1457049264312434694,#MedicalFreedom https://t.co/kTm0OtbdOV,PrincessPilates,Dawn Murry,Sat Jun 30 17:32:55 +0000 2012,"[{'url': 'https://t.co/kTm0OtbdOV', 'expanded_url': 'https://twitter.com/SweetLandofLib1/status/1456994538803892225', 'display_url': 'twitter.com/SweetLandofLib…', 'indices': [16, 39]}]",0,1,,
2021-11-06 18:14:44+00:00,1457048820156706817,"RT @StandUpYGK: Join the convoy from Peterborough to Kingston next weekend! @Stand4Thee @thelinecanada 

#StandUp4HumanRights #MedicalFreed…",LysanderMurphy,Lysander Murphy,Wed May 08 01:59:14 +0000 2019,[],5,0,,
2021-11-06 18:13:53+00:00,1457048608285540360,"Join the convoy from Peterborough to Kingston next weekend! @Stand4Thee @thelinecanada 

#StandUp4HumanRights… https://t.co/wBl4QwZFzv",StandUpYGK,StandUpYGK,Sat Oct 02 03:03:18 +0000 2021,"[{'url': 'https://t.co/wBl4QwZFzv', 'expanded_url': 'https://twitter.com/i/web/status/1457048608285540360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",5,8,,
2021-11-06 17:58:11+00:00,1457044656294858758,@AmodioMatt Buh bye … unfollowing you … You should away from politics. That’s why I watch Jeopardy. #medicalfreedom,JJTCK,Grayson Doodle,Sun Mar 27 23:23:08 +0000 2011,[],0,0,,
2021-11-06 17:54:03+00:00,1457043616086597632,@OtherStump @POTUS @TheDemocrats @GOP @DNC @AaronRodgers12 #MedicalFreedom and weight #Risks of #vaccine #mandates… https://t.co/Gud2UV8zzE,AM_Rohland,🍎🇸🇽 Rohland,Sat Jan 12 19:34:28 +0000 2013,"[{'url': 'https://t.co/Gud2UV8zzE', 'expanded_url': 'https://twitter.com/i/web/status/1457043616086597632', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0,,
2021-11-06 17:50:19+00:00,1457042675572609024,RT @LVMomsreviews: 🖇No Surprise: Harvard and Stanford Doctors Claim “Fauci Fooled America” https://t.co/PfAkhZjyIK via @The Bharat Express…,4Mischief,😈MISCHIEF😈,Fri Dec 30 01:19:44 +0000 2011,"[{'url': 'https://t.co/PfAkhZjyIK', 'expanded_url': 'https://www.thebharatexpressnews.com/harvard-and-stanford-doctors-claim-fauci-fooled-america/', 'display_url': 'thebharatexpressnews.com/harvard-and-st…', 'indices': [91, 114]}]",4,0,,
2021-11-06 17:42:57+00:00,1457040825142157314,"#Boycott 
@ProctorGamble
Your employees are Sovereign human beings &amp; 
deserve #medicalfreedom https://t.co/1xICKCuDTx",lysaclarke67,🇺🇸 GOD BLESS AMERICA 🇺🇸,Mon Nov 09 01:50:33 +0000 2015,[],0,0,,
2021-11-06 17:41:06+00:00,1457040356596457478,"@OtherStump @POTUS @TheDemocrats @GOP @DNC @AaronRodgers12 It's about #MedicalFreedom! 
Some people the ""risk"" of… https://t.co/eReDRYY96A",AM_Rohland,🍎🇸🇽 Rohland,Sat Jan 12 19:34:28 +0000 2013,"[{'url': 'https://t.co/eReDRYY96A', 'expanded_url': 'https://twitter.com/i/web/status/1457040356596457478', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",0,0,,"Place(_api=<tweepy.api.API object at 0x000001D1FD7C22E0>, id='92d35b3ae0c97732', url='https://api.twitter.com/1.1/geo/id/92d35b3ae0c97732.json', place_type='city', name='La Crosse', full_name='La Crosse, WI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001D1FD7C22E0>, type='Polygon', coordinates=[[[-91.274654, 43.725479], [-91.143588, 43.725479], [-91.143588, 43.885808], [-91.274654, 43.885808]]]), attributes={})"
2021-11-06 17:15:47+00:00,1457033985884889088,"RT @9thfloor: UNITE FOR FREEDOM: London, 29 March, 2021
Rise like Lions after slumber
In unvanquishable number —
Shake your chains to earth…",Sarah47178947,Sarah,Wed Jan 06 12:09:05 +0000 2021,[],21,0,,
2021-11-06 17:09:08+00:00,1457032314978975751,👀👀👀 #proctergamble #medicalfreedom https://t.co/yJ9jgtF9OF,cryotolite,Mrs Crypto Lite,Thu Oct 21 00:27:22 +0000 2021,[],0,0,,
2021-11-06 17:02:51+00:00,1457030730203205633,#medicalfreedom #southwest #stopthemandates #wakeup https://t.co/ox61AStGcV,air_amy,Amy 🗣#FREE SPEECH,Sat Aug 07 05:53:27 +0000 2010,[],0,0,,
2021-11-06 17:01:45+00:00,1457030454780043264,History on repeat. 🔁 The very thing people have fought to protect is what we're having to protect again - now. Free… https://t.co/KKll74Tvcm,FreeRebelLance,rebellance,Wed Aug 18 20:16:54 +0000 2021,"[{'url': 'https://t.co/KKll74Tvcm', 'expanded_url': 'https://twitter.com/i/web/status/1457030454780043264', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 17:00:52+00:00,1457030233584984074,"Before we shoot for the Moon, or start to live on Mars, let's make this world a better place!
#NFT #NFTCollection… https://t.co/ClCBOypfYh",unitednoncomnft,UnitedNonComNFT,Mon Sep 13 13:11:33 +0000 2021,"[{'url': 'https://t.co/ClCBOypfYh', 'expanded_url': 'https://twitter.com/i/web/status/1457030233584984074', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",0,0,,
2021-11-06 16:45:38+00:00,1457026398338551811,RT @LVMomsreviews: 🖇No Surprise: Harvard and Stanford Doctors Claim “Fauci Fooled America” https://t.co/PfAkhZjyIK via @The Bharat Express…,sonvillageidiot,Son of the Village Idiot,Mon Mar 16 20:42:50 +0000 2009,"[{'url': 'https://t.co/PfAkhZjyIK', 'expanded_url': 'https://www.thebharatexpressnews.com/harvard-and-stanford-doctors-claim-fauci-fooled-america/', 'display_url': 'thebharatexpressnews.com/harvard-and-st…', 'indices': [91, 114]}]",4,0,,
2021-11-06 16:39:01+00:00,1457024735741579267,RT @LVMomsreviews: 🖇No Surprise: Harvard and Stanford Doctors Claim “Fauci Fooled America” https://t.co/PfAkhZjyIK via @The Bharat Express…,DebbyRevere,Debby Revere 🌹Hotel California,Thu Dec 25 06:54:36 +0000 2008,"[{'url': 'https://t.co/PfAkhZjyIK', 'expanded_url': 'https://www.thebharatexpressnews.com/harvard-and-stanford-doctors-claim-fauci-fooled-america/', 'display_url': 'thebharatexpressnews.com/harvard-and-st…', 'indices': [91, 114]}]",4,0,,
2021-11-06 16:36:06+00:00,1457024001381916684,"RT @CTLibertyRally: @AaronRodgers12 is now America's #quarterback.

#BodilyAutonomy 
#MedicalFreedom 
#MyBodyMyChoice 
#NoVaccineMandates…",_Goodie__,Goodie,Tue Mar 08 23:42:30 +0000 2011,[],1,0,,
2021-11-06 16:35:32+00:00,1457023856527360008,🖇No Surprise: Harvard and Stanford Doctors Claim “Fauci Fooled America” https://t.co/PfAkhZjyIK via @The Bharat Exp… https://t.co/9MNZOHuKqf,LVMomsreviews,LvMomsReviewer,Sun Aug 04 13:09:12 +0000 2013,"[{'url': 'https://t.co/PfAkhZjyIK', 'expanded_url': 'https://www.thebharatexpressnews.com/harvard-and-stanford-doctors-claim-fauci-fooled-america/', 'display_url': 'thebharatexpressnews.com/harvard-and-st…', 'indices': [72, 95]}, {'url': 'https://t.co/9MNZOHuKqf', 'expanded_url': 'https://twitter.com/i/web/status/1457023856527360008', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",4,2,,
2021-11-06 16:29:00+00:00,1457022212410679301,"@AaronRodgers12 is now America's #quarterback.

#BodilyAutonomy 
#MedicalFreedom 
#MyBodyMyChoice… https://t.co/xQspdzmbrX",CTLibertyRally,CT LIBERTY RALLY,Fri Apr 17 13:42:01 +0000 2020,"[{'url': 'https://t.co/xQspdzmbrX', 'expanded_url': 'https://twitter.com/i/web/status/1457022212410679301', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [99, 122]}]",1,2,,
2021-11-06 16:21:42+00:00,1457020375871602696,"I stand with @AaronRodgers12 and everyone else fighting for their medical freedom! Stand up, stand together! Don't… https://t.co/Puz2F0wL7N",Nichole_Cavnar,Nichole Cavnar,Thu Dec 30 02:40:05 +0000 2010,"[{'url': 'https://t.co/Puz2F0wL7N', 'expanded_url': 'https://twitter.com/i/web/status/1457020375871602696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,1,,
2021-11-06 16:15:44+00:00,1457018873446871046,OSHA claims the pure bloods are making the workplace more dangerous than those that take the drugs. Where’s the sci… https://t.co/W8GqGUSQnZ,ChadBitcorn,Chad FauciLied MacBitcoin,Tue Oct 19 18:25:29 +0000 2021,"[{'url': 'https://t.co/W8GqGUSQnZ', 'expanded_url': 'https://twitter.com/i/web/status/1457018873446871046', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 16:04:37+00:00,1457016076181688321,@AndyHopson @AnthonySabatini @ChrisSprowls Floridians were abandoned by Democrats and RINOs. They believe our freed… https://t.co/pH3gmHDx1x,AmricnPatriot1,Luis Lebron,Sat Jan 30 01:29:56 +0000 2021,"[{'url': 'https://t.co/pH3gmHDx1x', 'expanded_url': 'https://twitter.com/i/web/status/1457016076181688321', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,1,,
2021-11-06 15:57:42+00:00,1457014336518598659,"As a Cowboys fan, I’ve never been a fan of Aaron Rodgers. 

Now, I’m a huge fan of Aaron Rodgers.
#MedicalFreedom #LetsGoBrandon",texasgirlash,Ashley,Mon Oct 31 17:50:22 +0000 2011,[],0,2,,
2021-11-06 15:47:13+00:00,1457011696699154433,"Thank you, Madam Gov, for standing for #MedicalFreedom https://t.co/PD6rspEsAa",rkastenwilson,Robin Wilson,Sat Mar 24 12:10:11 +0000 2012,"[{'url': 'https://t.co/PD6rspEsAa', 'expanded_url': 'https://twitter.com/GovLauraKelly/status/1456627100593659906', 'display_url': 'twitter.com/GovLauraKelly/…', 'indices': [55, 78]}]",0,0,,
2021-11-06 15:37:26+00:00,1457009238207877124,"Good morning human race!
#BrandonAdministration is still in charge today so it's a great day to #DoNotComply for… https://t.co/RkdmrnoXOb",Scarboroughshow,SydniScarborough,Sat Oct 30 17:37:17 +0000 2021,"[{'url': 'https://t.co/RkdmrnoXOb', 'expanded_url': 'https://twitter.com/i/web/status/1457009238207877124', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",0,2,,
2021-11-06 15:29:57+00:00,1457007351404404738,"RT @FreedomAllian11: The #FreedomAlliance party is a dynamic new grassroots party that advocates for #medicalfreedom, and is staunchly oppo…",LewtonSerena5,Elizabeth Lewton,Thu Oct 08 12:05:49 +0000 2015,[],47,0,,
2021-11-06 15:22:26+00:00,1457005459651452930,@ShannonJoyRadio @SharylAttkisson @KariLake @AZKellyT @VoteRIGHTinAZ @CrunchyDoughnu1 @SenTedCruz @RandPaul… https://t.co/x7C5WiRkLG,bebrave1035,Eden Grace,Thu Jan 07 00:21:30 +0000 2021,"[{'url': 'https://t.co/x7C5WiRkLG', 'expanded_url': 'https://twitter.com/i/web/status/1457005459651452930', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",0,1,,
2021-11-06 15:13:59+00:00,1457003334779424773,"Imagine that. A British doctor, the editor of the British Medical Journal, that differs from the current bandwagon… https://t.co/PEnxMDMiwp",digitaldean,Dean,Mon Mar 24 02:20:38 +0000 2008,"[{'url': 'https://t.co/PEnxMDMiwp', 'expanded_url': 'https://twitter.com/i/web/status/1457003334779424773', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0,,
2021-11-06 14:34:57+00:00,1456993511203614720,"RT @busycalimom1: Stop the mandates!
@ProcterGamble 
#MedicalFreedom",mrjc1,Mike,Fri Apr 03 03:02:14 +0000 2009,[],2,0,,
2021-11-06 14:33:08+00:00,1456993055060344836,"Support these hard working, freedom-loving Americans! #MedicalFreedom https://t.co/1H7W7ze9Zu https://t.co/M9OY7TBMor",SUMMITTOUCH,🇺🇸 Whiskey Dogs 🇺🇸,Thu Feb 19 02:53:21 +0000 2009,"[{'url': 'https://t.co/1H7W7ze9Zu', 'expanded_url': 'https://twitter.com/RapidFire_Pod/status/1456695350098542595', 'display_url': 'twitter.com/RapidFire_Pod/…', 'indices': [70, 93]}]",0,0,,
2021-11-06 14:13:13+00:00,1456988043030708230,People saying @AaronRodgers12 is selfish for not getting the vax are the selfish ones. When it comes to our health… https://t.co/sGRARH7qdR,CGBS6183,Chris Southworth,Sat Apr 11 02:05:26 +0000 2009,"[{'url': 'https://t.co/sGRARH7qdR', 'expanded_url': 'https://twitter.com/i/web/status/1456988043030708230', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0,,
2021-11-06 14:06:45+00:00,1456986414772625410,"@espnhomer @PreislerCasey “These people?” Homer, seriously? He already has to wear a yellow bracelet at the team fa… https://t.co/sbJCUh55Py",micah21us,МБ,Fri Aug 05 23:26:38 +0000 2011,"[{'url': 'https://t.co/sbJCUh55Py', 'expanded_url': 'https://twitter.com/i/web/status/1456986414772625410', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,1,,
2021-11-06 13:57:23+00:00,1456984058693619719,"@mrj880 Bah ha ha ha‼️ 

That’s where he must have learned about ferry tails 😏

#ResistMedicalTyranny… https://t.co/ho2mCHDsjf",choosefreedomf1,Choose Freedom First,Sun Sep 19 23:24:49 +0000 2021,"[{'url': 'https://t.co/ho2mCHDsjf', 'expanded_url': 'https://twitter.com/i/web/status/1456984058693619719', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]",0,0,,
2021-11-06 13:55:18+00:00,1456983534921523209,If @AaronRodgers12 can be sacrificed at the woke alter for his private medical decision not to get the vax they can… https://t.co/m3xa0Tlfb8,CGBS6183,Chris Southworth,Sat Apr 11 02:05:26 +0000 2009,"[{'url': 'https://t.co/m3xa0Tlfb8', 'expanded_url': 'https://twitter.com/i/web/status/1456983534921523209', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 13:53:14+00:00,1456983011887652874,RT @hubetabibi: RLS Urdu video https://t.co/SODwVHVwNC via @YouTube #RLS #RestlessLegsSyndrome #Urdu #Medical #Video #medicane #MedicalFree…,MedStudent_Bot,Med Student Bot,Fri Mar 26 20:27:40 +0000 2021,"[{'url': 'https://t.co/SODwVHVwNC', 'expanded_url': 'https://youtu.be/_CUlA5gLSK4', 'display_url': 'youtu.be/_CUlA5gLSK4', 'indices': [31, 54]}]",3,0,,
2021-11-06 13:50:53+00:00,1456982423686762500,@S_Coughlin_DC What are their demands? #StopTheShots #DoNotComply #Resist #CivilDisobedience #NoVaxports… https://t.co/Nx8DShEkbj,SchecterAdam,Adam Schecter,Fri Apr 23 16:36:10 +0000 2021,"[{'url': 'https://t.co/Nx8DShEkbj', 'expanded_url': 'https://twitter.com/i/web/status/1456982423686762500', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]",0,0,,
2021-11-06 13:42:07+00:00,1456980215297679367,RT @hubetabibi: RLS Urdu video https://t.co/SODwVHVwNC via @YouTube #RLS #RestlessLegsSyndrome #Urdu #Medical #Video #medicane #MedicalFree…,TelehealthBot,MedEd,Thu Nov 19 22:53:08 +0000 2020,"[{'url': 'https://t.co/SODwVHVwNC', 'expanded_url': 'https://youtu.be/_CUlA5gLSK4', 'display_url': 'youtu.be/_CUlA5gLSK4', 'indices': [31, 54]}]",3,0,,
2021-11-06 13:40:50+00:00,1456979893238042633,@cdkkiss2017 Yes! #Freedom #MedicalFreedom No one should have to take an EXPERIMENTAL injection to keep their job! No one! 👿 🚫💉,OhioYallers,Ohio Yallers 🤠,Thu Jan 08 02:10:51 +0000 2015,[],0,1,,
2021-11-06 13:37:46+00:00,1456979121158959111,RLS Urdu video https://t.co/SODwVHVwNC via @YouTube #RLS #RestlessLegsSyndrome #Urdu #Medical #Video #medicane… https://t.co/yRN0kaE8r9,hubetabibi,Hube Tabibi,Wed Apr 15 22:08:12 +0000 2020,"[{'url': 'https://t.co/SODwVHVwNC', 'expanded_url': 'https://youtu.be/_CUlA5gLSK4', 'display_url': 'youtu.be/_CUlA5gLSK4', 'indices': [15, 38]}, {'url': 'https://t.co/yRN0kaE8r9', 'expanded_url': 'https://twitter.com/i/web/status/1456979121158959111', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",3,1,,
2021-11-06 13:17:58+00:00,1456974138250350599,RT @northlaketea: Support @GovRonDeSantis special session proposal addressing vaccine mandates. Call your Florida Reps and Senators now! #M…,rlcLakeSumter,Republican Liberty Caucus Lake-Sumter,Mon Mar 04 22:30:50 +0000 2019,[],1,0,,
2021-11-06 13:06:42+00:00,1456971303995457541,RT @EpochTimes: Nearly 100 people gathered in front of #SanJose City Hall to protest against #VaccineMandates and to call for #MedicalFreed…,AngieDa12933810,Angie Davis,Fri Apr 03 15:46:56 +0000 2020,[],53,0,,
2021-11-06 13:03:19+00:00,1456970449859055623,I don’t care if Aaron Rodgers is vaxed or not. Im not vaxed and don’t know plan on it. Like 12 said there’s not eno… https://t.co/cleBRRK6bE,dustyj313,Dusty,Sat Jun 14 22:36:36 +0000 2014,"[{'url': 'https://t.co/cleBRRK6bE', 'expanded_url': 'https://twitter.com/i/web/status/1456970449859055623', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 12:55:58+00:00,1456968600040865795,RT @EpochTimes: Nearly 100 people gathered in front of #SanJose City Hall to protest against #VaccineMandates and to call for #MedicalFreed…,dispicable2020,Pat,Tue Nov 20 21:22:26 +0000 2018,[],53,0,,
2021-11-06 12:51:30+00:00,1456967477389262854,.#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus #MedicalFreedom #FauciLied… https://t.co/3ozsqHjqKW,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/3ozsqHjqKW', 'expanded_url': 'https://twitter.com/i/web/status/1456967477389262854', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",0,0,,
